gene,log2FC,mean_case,mean_ctrl,t,p,padj,log2FC_GSE121212,replicated,log2FC_AD,axis,psoriasis_specificity
POSTN,-1.8191741586541763,4.8836195479189275,6.702793706573104,-14.586731539492128,2.6527483909280573e-30,2.0081282702362152e-29,-2.720659524004403,True,0.2085684015544551,silenced_down,-2.0277425602086314
PHLDA2,1.2450014948596966,3.8025254682134806,2.557523973353784,14.095620380112782,2.7613346002066644e-30,2.0889180067212247e-29,0.9481726432123356,True,0.9660961366537701,inflammatory_up,0.27890535820592643
ID1,1.0933269953766365,5.47878085061037,4.385453855233734,14.0817820047538,2.7805854474193683e-30,2.1024111228834644e-29,2.0209726547116498,True,0.7754441237890859,inflammatory_up,0.3178828715875506
DHRS9,1.1956422096234751,2.569585278432768,1.3739430688092928,14.07106147532575,2.8160414994653112e-30,2.1281371067387825e-29,1.7207983007844985,True,0.9976198507246101,inflammatory_up,0.198022358898865
COX7A1,-1.1551753407094818,3.8905300894788892,5.045705430188371,-14.33661981129335,3.4179948924296265e-30,2.5673822170776356e-29,-0.8125548745092515,True,-0.22480137571545256,silenced_down,-0.9303739649940292
KCNK2,-1.2667569811093486,1.3503002764441232,2.617057257553472,-14.082669605063913,3.6462358463110465e-30,2.7291689755998844e-29,-1.728046968210633,True,-1.1647790941900866,silenced_down,-0.10197788691926202
SLC2A4,-1.06457037492366,0.9831496116123577,2.0477199865360176,-14.107491611322097,4.944648987826631e-30,3.671438921280863e-29,-1.0134298843088492,True,-0.4228564630866929,silenced_down,-0.641713911836967
CALML3,1.5226691017380354,9.884827363034455,8.36215826129642,14.578071280342357,5.326269783243308e-30,3.946909288529998e-29,1.8716794543689792,True,0.5710749855297061,inflammatory_up,0.9515941162083292
UGT1A10,1.1532596929183279,3.381757857538124,2.228498164619796,14.33198888923945,6.203248651069632e-30,4.567176384257062e-29,0.676046647412796,True,,inflammatory_up,
IGFBP6,-1.6484716298078101,4.717216738257743,6.365688368065553,-13.899516903070435,6.28858574315631e-30,4.627714211486067e-29,-1.6295591534238478,True,-0.2822933951692561,silenced_down,-1.366178234638554
AREG,1.0724264427021937,2.2871223088950656,1.214695866192872,14.160259014895455,7.68644429698025e-30,5.628521895301056e-29,0.6868395290165027,True,0.6145317975791851,inflammatory_up,0.4578946451230086
TAGLN,-1.3583373402258045,6.214151527803465,7.57248886802927,-14.033239367094337,8.635566101983853e-30,6.307536243177653e-29,-0.7575475209772207,True,-0.07356724773763101,silenced_down,-1.2847700924881735
GZMA,1.0438171012628807,2.497636531235585,1.453819429972704,13.826396603439049,1.0520725917345536e-29,7.636259314518623e-29,1.3829943644631497,True,0.48986073454086054,inflammatory_up,0.5539563667220202
CCL18,2.7003748819015567,5.266897100566892,2.566522218665335,13.784501381230816,1.4941452926647035e-29,1.0766102654125456e-28,1.0467316297585985,True,3.6498488591371436,inflammatory_up,-0.9494739772355869
UNC93A,1.2619715901172341,4.260920225116904,2.99894863499967,13.860389817638474,1.538436263273222e-29,1.1069145718081533e-28,1.2891175967377508,True,0.512803986955582,inflammatory_up,0.7491676031616521
AOC3,-1.1508795645229624,3.3455006318907152,4.496380196413678,-13.894311428701622,1.5401769910686312e-29,1.1076309130254088e-28,-0.7639873638174872,True,-0.309648214322106,silenced_down,-0.8412313502008564
ALDH1A3,1.449821666378794,3.6693287609364864,2.2195070945576925,14.560420190350811,1.596400309009962e-29,1.1458469625028047e-28,2.7661200408147155,True,1.2507417372681786,inflammatory_up,0.19907992911061534
NR1D1,-1.7321480742076552,3.593033314324343,5.325181388531998,-13.76900392099221,1.6869664623985265e-29,1.2079362458359393e-28,-1.374468815440204,True,-0.22219484240792298,silenced_down,-1.5099532317997322
FGFBP2,-1.7095233252393425,2.034982479496734,3.7445058047360766,-13.731661430202665,1.8950859028732396e-29,1.35045311343292e-28,-1.7936466328968776,True,-1.1672244872278459,silenced_down,-0.5422988380114966
SPRR4,-2.7485159457749413,4.328396943687653,7.076912889462594,-13.735115322903305,2.0003362232437553e-29,1.4227271750487283e-28,-0.9978768460133973,True,0.020202822139726795,silenced_down,-2.768718767914668
IL19,2.032106452382826,2.038448508533151,0.006342056150324801,16.660043666281496,2.0916907842768922e-29,1.4841519574356086e-28,2.8927217244529206,True,,inflammatory_up,
LOR,-2.3106714971708495,8.095759118398814,10.406430615569663,-14.673089155843444,2.8078747833510335e-29,1.9753458899438292e-28,-1.6910315820201296,True,-1.5524005854283054,silenced_down,-0.7582709117425441
TLCD1,-1.0804457645857486,2.5029626217701813,3.58340838635593,-14.336252650482317,2.9462792554187525e-29,2.0687974082097195e-28,-0.8342600391243469,True,-0.6230907682960307,silenced_down,-0.4573549962897179
GXYLT2,-1.0186783867591178,1.2481645885386958,2.2668429752978136,-13.723115007474124,3.0094480308260647e-29,2.1111583283732634e-28,-1.5676469678015246,True,-1.0714590266215667,silenced_down,0.05278063986244885
PRODH,-1.0690955953330117,2.9597060540619364,4.028801649394948,-13.854286279412005,3.1697027416846725e-29,2.218344221051914e-28,-1.378975782929348,True,-0.0062808733455366195,silenced_down,-1.062814721987475
GSDMC,1.1019167076172232,4.252751395071516,3.1508346874542927,13.635222571903425,3.8676870252396303e-29,2.69036816238592e-28,0.8921973355151831,True,0.9319369207098154,inflammatory_up,0.16997978690740778
MATN4,-1.8728004367306335,1.668279137009604,3.5410795737402374,-13.601896085259085,4.472586344806869e-29,3.1082279577164143e-28,-2.6407484026170382,True,-1.5228670854513626,silenced_down,-0.34993335127927083
FA2H,-2.034167229873157,1.2699674189352854,3.3041346488084424,-13.997309145717974,6.026662134325456e-29,4.161000122004083e-28,-2.183366858788604,True,-0.8103602334671542,silenced_down,-1.2238069964060028
EMILIN3,-1.0525558965244746,1.5802213558164886,2.632777252340963,-13.903222950358078,6.486772910786759e-29,4.470369926696578e-28,-1.2673331423664547,True,-0.516444951806373,silenced_down,-0.5361109447181016
HTR3A,1.3258404724836081,1.4912460712913034,0.1654055988076952,15.886829549030315,8.578413158027183e-29,5.8602073342864925e-28,2.6848970422028553,True,2.2010864572747106,inflammatory_up,-0.8752459847911025
FRZB,-1.1395523847678675,2.3712234342701515,3.510775819038019,-13.606161580351287,8.699535567606689e-29,5.9374929390483675e-28,-0.6061027877333363,True,-0.08822830995565534,silenced_down,-1.0513240748122121
ACOT1,-1.773124313715281,2.5776304851057277,4.350754798821009,-14.318626364634872,8.803733584389225e-29,6.0030963179791665e-28,-1.6825416478156778,True,-1.1574684588271784,silenced_down,-0.6156558548881026
SPRR3,1.7795701132524884,1.8145774956896106,0.03500738243712221,16.16264837571495,1.3745572513200616e-28,9.253982581916991e-28,1.1901537016081911,True,,inflammatory_up,
DDX58,1.1243536146699986,3.4636846262293175,2.339331011559319,13.547556943249406,1.4033689181750834e-28,9.435132957337229e-28,0.8505293573342758,True,0.6029207120466422,inflammatory_up,0.5214329026233564
TNNI2,-1.781453127666988,0.9899756243888852,2.7714287520558734,-14.154407186878062,1.9037431126008052e-28,1.2718715221937514e-27,-1.1833674907435874,True,-0.649397886941486,silenced_down,-1.132055240725502
HRNR,1.7479066068412266,1.9464071802666942,0.19850057342546767,15.959922764395706,2.3021708803278048e-28,1.5277575953603938e-27,2.8090894123691665,True,1.1134141217365583,inflammatory_up,0.6344924851046683
JUNB,1.174315095235067,6.482656773860901,5.308341678625834,13.32491005263403,2.7898661432996654e-28,1.8423527418991347e-27,0.7662011803391531,True,0.8281044571107934,inflammatory_up,0.34621063812427355
DCN,-1.3795205719747763,8.823656037383165,10.203176609357941,-13.547558265306723,2.9973794138146895e-28,1.9741269378092757e-27,-1.846998386202376,True,-1.1720511040973172,silenced_down,-0.20746946787745912
CRCT1,1.1832696238235139,8.130540909957105,6.947271286133591,13.36499110319445,3.2879448460263924e-28,2.1597569658056704e-27,0.8501463418519171,True,0.12823396347515637,inflammatory_up,1.0550356603483575
CLDN17,2.207760023253355,2.390902720613411,0.1831426973600557,15.763358196820715,4.047922483195548e-28,2.647266507377995e-27,2.0791675723131084,True,,inflammatory_up,
MT1X,-1.2081034920023423,6.9255966665767765,8.133700158579119,-13.51366945212919,4.21660838983938e-28,2.7503239892480206e-27,-1.2053641177128922,True,-0.9829179124920397,silenced_down,-0.2251855795103026
HBEGF,1.2127313021614792,3.334252846727878,2.1215215445663986,13.635377269972016,4.3721242547867835e-28,2.848011702340295e-27,1.4271767068080559,True,1.452056540262915,inflammatory_up,-0.2393252381014359
FCER1A,-1.1511929382969779,4.022869202310363,5.174062140607341,-13.44376154658858,5.0050264226817905e-28,3.253157751340831e-27,-0.46601388160534274,True,0.1605135123763377,silenced_down,-1.3117064506733156
CYBRD1,-1.281544090768742,5.582865701992882,6.864409792761624,-13.437300428687037,5.206159371986567e-28,3.382410798277112e-27,-1.799953838894714,True,-1.1007553378746273,silenced_down,-0.18078875289411478
CRAT,-2.421852556829167,3.3875785811694614,5.8094311379986285,-13.654096648604916,5.265859711934495e-28,3.418209808642195e-27,-2.87252679233386,True,-1.155433510725505,silenced_down,-1.2664190461036622
HLA-DQB2,-1.1414971835797623,4.9788520600225805,6.120349243602343,-13.227744009915863,5.62506801996535e-28,3.645014651995856e-27,-1.0393214811053673,True,-0.3191037817450191,silenced_down,-0.8223934018347432
KRT75,1.325093426333524,6.8158913367133716,5.490797910379848,13.243786757169298,7.881531791027946e-28,5.065238654285794e-27,0.7562003448065413,True,0.36426038473043443,inflammatory_up,0.9608330416030895
ISLR,-1.1408776967522387,4.997133972578722,6.138011669330961,-13.249056712195845,9.35188490237593e-28,5.986897892929294e-27,-1.9074619202743555,True,-0.5155658828353467,silenced_down,-0.6253118139168921
EPCAM,-1.189358717706662,1.781623146158846,2.970981863865508,-13.13301626275,1.0175890335438365e-27,6.489258251235147e-27,-1.3504027036634827,True,-0.3782252657563161,silenced_down,-0.8111334519503459
SERPINA5,-1.3957939431350956,2.1637755647156127,3.5595695078507084,-13.282969324784224,1.0816750667149096e-27,6.874347954988085e-27,-0.5949097714622902,True,-0.39159296174044966,silenced_down,-1.004200981394646
MAP1B,-1.0709473817440198,2.7222903698958207,3.7932377516398406,-13.155212879758087,1.2694236997116574e-27,8.052783728328849e-27,-1.2188703247160326,True,-0.7087857195642435,silenced_down,-0.3621616621797763
SLC23A2,1.0509935130961323,4.1412480662885205,3.090254553192388,14.626504654763048,1.3404547411451602e-27,8.486311638467975e-27,1.5349787410523428,True,0.2589911079952536,inflammatory_up,0.7920024051008787
ANGPTL5,-1.0767791353927272,1.289935151664708,2.366714287057435,-13.099259244383886,1.460355533497713e-27,9.217912953479194e-27,-2.05518949301303,True,-1.026580475362172,silenced_down,-0.05019866003055529
FAM25A,1.1045018650655845,8.722256758710872,7.617754893645287,13.102427994350881,1.4779095624694526e-27,9.324756216514606e-27,0.9830963616569472,True,0.42258461936174196,inflammatory_up,0.6819172457038425
CA6,-1.991817093105746,3.26906941599136,5.260886509097106,-13.042054421682087,1.7848205295659776e-27,1.1213591366017861e-26,-1.5746288118532272,True,-0.737771982476989,silenced_down,-1.254045110628757
PLA2R1,-1.0969329093235065,2.450682598936848,3.5476155082603547,-13.253123433028716,1.9177715958093422e-27,1.2013347986391013e-26,-1.1041726347904985,True,-0.9242349340732376,silenced_down,-0.17269797525026886
EFEMP2,-1.0095141235039944,3.9987941859031175,5.008308309407112,-13.268847340628255,2.039944827703416e-27,1.2752641380438476e-26,-0.9345784457692834,True,-0.12399908642600144,silenced_down,-0.885515037077993
WDR66,1.0250213514641453,1.8483880135637876,0.8233666620996423,13.86291567152062,2.2469925664009825e-27,1.399897087156354e-26,1.940567873637273,True,1.5570855077568222,inflammatory_up,-0.5320641562926769
MFAP2,-1.0427837741859376,3.543487646806245,4.586271420992182,-13.242691883753231,2.781902350000413e-27,1.720889655961554e-26,-0.4500915603427533,True,-0.1223500917599818,silenced_down,-0.9204336824259558
ATP6V1B1,-1.5823168880505425,2.4089532573027648,3.9912701453533073,-12.968807998465813,2.9628730237312953e-27,1.8290327033955858e-26,-1.6570742647031511,True,-0.47454519758190017,silenced_down,-1.1077716904686423
CACNA1H,-1.042984284791173,0.5677933792422777,1.6107776640334506,-14.863788921165664,3.1931170579181885e-27,1.9646392825312032e-26,-3.590443571508527,True,-2.830131318812464,silenced_down,1.7871470340212912
OLFML1,-1.1021380227924111,3.177008129788818,4.279146152581229,-13.155488393604731,3.7838978675816005e-27,2.314717769613189e-26,-1.637219501039037,True,-0.8333999978035962,silenced_down,-0.26873802498881494
IGFL3,-1.2427421274591794,2.861773634036759,4.104515761495938,-13.281445247450629,3.895693340477351e-27,2.3772365150326693e-26,-0.676082176252033,True,-0.9968439713969555,silenced_down,-0.24589815606222398
LY6D,1.033010627242291,9.949292081230634,8.916281453988343,12.917500627013238,4.0585987047735626e-27,2.4725848256745493e-26,1.0073959978934965,True,1.1926619559582825,inflammatory_up,-0.15965132871599153
PCP4L1,1.4473785357797344,3.868844698557042,2.4214661627773078,12.920606854477235,4.288042860239402e-27,2.603829947608607e-26,1.855821377850464,True,0.7555678724789341,inflammatory_up,0.6918106633008003
ODF3B,1.1356846739458648,3.79196463483006,2.6562799608841954,12.915021953651712,4.346277712747992e-27,2.637037477550976e-26,1.6586117648282084,True,1.6222747145928391,inflammatory_up,-0.4865900406469743
TMPRSS11E,-1.5981177718297808,0.9103817127085172,2.508499484538298,-13.476990789877183,4.973692396762018e-27,3.0066668352121755e-26,-1.4729094813428154,True,-0.7054231624326754,silenced_down,-0.8926946093971053
ANGPTL4,1.4008942608607713,4.2824651401883775,2.8815708793276062,13.080347125298559,6.836117637922739e-27,4.105813684352385e-26,2.4334671940518233,True,2.159336429343248,inflammatory_up,-0.7584421684824769
ACTA2,-1.214459890617885,6.646383878017654,7.860843768635539,-13.070923096158186,7.230821606726217e-27,4.335867817022397e-26,-0.8468962207301303,True,-0.014084547184936458,silenced_down,-1.2003753434329485
OSR1,-1.0062728975040622,2.2294909759508497,3.235763873454912,-13.05608095824764,8.785545764335162e-27,5.230161705520311e-26,-1.7541114306291672,True,-1.2358457745780231,silenced_down,0.2295728770739609
PODN,-1.2550884598927379,4.361100045852809,5.616188505745547,-13.076217887141334,1.0187647546725146e-26,6.040661379420395e-26,-1.9468502766497893,True,-0.9212122362572464,silenced_down,-0.3338762236354915
ADAM33,-1.0266360674089263,2.913183558090864,3.93981962549979,-12.747319796360724,1.265206151424677e-26,7.463210095606279e-26,-1.5265597586010946,True,-0.69271562871497,silenced_down,-0.33392043869395627
CARD17,1.2377787171194845,2.695531352228735,1.4577526351092505,12.906652864406443,1.515030598632979e-26,8.901553299873214e-26,0.8057860633752453,True,0.12125209410257698,inflammatory_up,1.1165266230169075
FAM180B,-1.3539521711149853,2.704614542958718,4.058566714073703,-12.850876238421113,1.704845317195465e-26,9.977372299256137e-26,-1.4163000069980989,True,-0.7757117025674258,silenced_down,-0.5782404685475595
ATP6V0A4,-1.35156680496909,1.5165188041130415,2.8680856090821316,-12.753179353953595,2.0060823013573216e-26,1.168053795913693e-25,-1.6867408298422264,True,-0.3957625862239973,silenced_down,-0.9558042187450928
SLC1A6,-1.2173176158122048,1.1532224199232552,2.37054003573546,-12.800362867769879,2.219268663769913e-26,1.289153133526368e-25,-1.7131955966131867,True,-0.31820220587899106,silenced_down,-0.8991154099332137
PLA2G16,-1.0332599941033132,2.840050187235785,3.873310181339098,-12.693541994528585,2.8123477850989293e-26,1.6247784619314259e-25,-0.5300338777174707,True,0.25539337814591634,silenced_down,-1.2886533722492295
RNASE7,1.112662670585399,6.487367490994514,5.374704820409115,12.637968054706889,3.032676496795083e-26,1.750708199023647e-25,1.1951009015817933,True,0.3644991886982698,inflammatory_up,0.7481634818871292
TESC,-1.0792846864538232,1.8603933054075028,2.939677991861326,-12.782485345560845,3.126243506360742e-26,1.8033220691522093e-25,-0.23550199936164717,True,0.223576663378104,silenced_down,-1.3028613498319273
ACTC1,-1.7438069038795405,0.9744477338698221,2.7182546377493626,-13.218132734176908,4.9200490072487276e-26,2.821625327652482e-25,-0.31731753660659345,True,-0.08419300053461343,silenced_down,-1.659613903344927
CYP2E1,1.1375448263688632,3.4892437499871347,2.3516989236182715,12.544663999227536,5.655458817890587e-26,3.233399820305522e-25,0.6734046245669378,True,1.1342739473377592,inflammatory_up,0.0032708790311040126
CAMK2N1,-1.1238206588010162,2.239494739838109,3.3633153986391253,-12.539703983648048,6.242057596558604e-26,3.555102918499757e-25,-1.1769456703971328,True,-0.12683158234441527,silenced_down,-0.996989076456601
GSTM3,-1.0179827720983021,3.2707129720872277,4.28869574418553,-12.528859825767665,6.968510504926218e-26,3.9567191999896196e-25,-1.351072408772703,True,-1.3746809302510838,silenced_down,0.3566981581527817
CD3D,1.0186125317415975,3.5982268467847986,2.579614315043201,12.490812740198654,7.753316699992663e-26,4.3905924855387015e-25,1.2405907553025246,True,0.9856312538705467,inflammatory_up,0.03298127787105076
WFDC2,-1.2938920960735183,1.6115091715496759,2.905401267623194,-12.580828679002906,1.1106952134028168e-25,6.2139572251535085e-25,-0.667584671992741,True,-0.1186532531925143,silenced_down,-1.1752388428810039
KRT15,-1.493321695836876,7.218330931300505,8.711652627137381,-12.801923615445048,1.2165731172305556e-25,6.793523436375736e-25,-2.0227715221807774,True,-1.444689662052772,silenced_down,-0.04863203378410397
ELOVL3,-3.3621592397221614,1.7351145356272983,5.09727377534946,-12.966361675475987,1.2913704926734594e-25,7.203085318420629e-25,-3.0086560718668935,True,-2.1375775562537775,silenced_down,-1.2245816834683838
KLF9,-1.0036544944054988,3.0117939192009215,4.01544841360642,-12.38932188752584,1.3348861824540936e-25,7.443016917546925e-25,-1.3957498892954368,True,-0.5113408436971225,silenced_down,-0.4923136507083763
FADS2,-3.580328723912059,3.7589416313453468,7.339270355257406,-12.830670447386018,1.4728637416327192e-25,8.184717577334718e-25,-4.298936554646599,True,-2.4386338948941404,silenced_down,-1.1416948290179185
PLN,-1.2389942192958756,1.9341183299062465,3.173112549202122,-12.378837601854197,1.4790806526611739e-25,8.2161935358028205e-25,-1.0822385469251918,True,-0.5369726437701194,silenced_down,-0.7020215755257562
LYZ,1.1805712852581962,6.995623605078032,5.815052319819836,12.33333462648871,1.9717651160863994e-25,1.0887922901420626e-24,2.2130817917187797,True,1.7209838850020183,inflammatory_up,-0.540412599743822
DDX60L,1.1066893796505848,2.372678984050865,1.26598960440028,12.783753223445185,2.5238327790436964e-25,1.3843828140400203e-24,1.4018046283321608,True,0.8153062819508508,inflammatory_up,0.29138309769973403
TNN,-1.0233320516271562,0.7743916418284138,1.79772369345557,-12.479561303939802,2.6322422473568e-25,1.4422514193497543e-24,-0.5421551186647438,True,-0.007069880939515327,silenced_down,-1.016262170687641
FN1,-1.2048813761171795,5.069129266893843,6.274010643011023,-12.459827142470875,3.7248952245561813e-25,2.0245180077889446e-24,-1.805397142089748,True,-0.5027828636324676,silenced_down,-0.7020985124847119
CFD,-1.3505804744964625,7.0062253815144935,8.356805856010956,-12.247641797598844,3.9676874408851772e-25,2.1533287261320978e-24,-2.3614190711620973,True,-1.4107667437743583,silenced_down,0.06018626927789583
LIFR,-1.0410737199032751,2.01052592204913,3.051599641952405,-12.218543770187127,4.842099477004545e-25,2.6149070846872557e-24,-1.0481959787039008,True,0.4224932821848766,silenced_down,-1.4635670020881517
UBIAD1,-1.013017091922375,2.636424074280384,3.649441166202759,-13.207678872868229,5.558874143843374e-25,2.997194927393245e-24,-0.8465519819724485,True,-0.3476205626687019,silenced_down,-0.6653965292536732
PNPLA3,-1.0388587517889976,1.0386658461279121,2.0775245979169097,-12.981516939561407,5.78329724534797e-25,3.1114264767317253e-24,-1.0803539779148532,True,-1.1668630015243515,silenced_down,0.12800424973535396
EREG,1.0567514688112136,3.6365230465524654,2.5797715777412518,12.25077349206319,6.206528489368676e-25,3.3342987348921345e-24,0.689269671439205,True,0.19378463091205944,inflammatory_up,0.8629668378991542
LTB,1.1129678166286938,3.5285553494043773,2.4155875327756835,12.316241085952338,8.172413500472611e-25,4.358913766936683e-24,0.9313223881639132,True,0.9012097557396821,inflammatory_up,0.21175806088901172
OGN,-1.3600178480467566,1.4027596728354361,2.7627775208821927,-12.124929472734975,8.460251661889662e-25,4.505970654030449e-24,-1.9444986294978328,True,-1.330934554269128,silenced_down,-0.029083293777628638
HSD17B13,-1.0278583211425587,0.1674034005891867,1.1952617217317454,-14.102952266245373,9.397315767603389e-25,4.994318873272234e-24,-1.5587037870019012,True,-1.444991099394396,silenced_down,0.41713277825183726
CPE,-1.1094694786816799,4.6751008035755515,5.784570282257231,-12.197663623497776,1.215046409134102e-24,6.413943491398588e-24,-1.4764937527341049,True,-1.1955542406333706,silenced_down,0.08608476195169068
ACSBG1,-2.5690926740245783,2.1009834909008513,4.67007616492543,-12.573800840674366,1.3956479744957118e-24,7.330850579815815e-24,-2.1219573198851953,True,-0.7346568500075152,silenced_down,-1.834435824017063
FGF22,-1.1211308313547246,0.8642567897842998,1.9853876211390244,-12.169125169715647,1.6462512120011278e-24,8.616733896618579e-24,-1.057133504300507,True,-0.8916956951525132,silenced_down,-0.22943513620221134
APOC1,-2.13343189024373,2.9080282185841755,5.041460108827906,-12.353988273547055,2.514091508455119e-24,1.2949400649059371e-23,-2.099160027810645,True,-1.1733161630948699,silenced_down,-0.9601157271488603
STEAP4,1.048426528262417,4.9176539184912915,3.8692273902288745,11.969108722004332,2.655284963979975e-24,1.3657720065592503e-23,2.4164116251443177,True,1.7233672981161687,inflammatory_up,-0.6749407698537517
MMP1,1.2921928082949194,1.4783147794033884,0.18612197110846895,12.874365657837217,2.9982185456972224e-24,1.5389681865258704e-23,1.2917631330582446,True,1.914309850277975,inflammatory_up,-0.6221170419830555
C7,-1.2823518270062375,1.88251347786345,3.1648653048696875,-11.9236437995577,3.0096000644369272e-24,1.5442770092459414e-23,-1.4447124323993539,True,-0.9509641901745756,silenced_down,-0.33138763683166195
ITGA11,-1.1187794467678467,2.142678843081953,3.2614582898498,-11.900151579801895,3.359000887380947e-24,1.718814051322471e-23,-1.6561472067465801,True,-0.7705486519472631,silenced_down,-0.3482307948205836
UCHL1,-1.030733936349681,1.7937856580808056,2.8245195944304866,-11.856855101739134,4.401210918876584e-24,2.2374829107079487e-23,-0.8026504276155326,True,-0.8993065134296028,silenced_down,-0.13142742292007825
RECK,-1.0834506026757733,2.637364511020495,3.7208151136962684,-12.018013270605417,4.434575202269366e-24,2.2536738592045856e-23,-1.8721936888459445,True,-0.9945626299101566,silenced_down,-0.08888797276561666
MGP,-1.2047092927605858,7.445378842132594,8.65008813489318,-12.003425257109628,4.686713090524624e-24,2.3753150388901646e-23,-1.5184500547850601,True,-1.2536410137373264,silenced_down,0.04893172097674059
PECR,-1.5762941632358394,1.522449075298264,3.0987432385341034,-13.014904676869465,5.7769524707637466e-24,2.9099599088410593e-23,-1.4519530937095295,True,-0.9157954528294323,silenced_down,-0.6604987104064071
PTGIS,-1.118233470398231,3.12199092573521,4.240224396133441,-11.823418011043838,6.19164244723242e-24,3.1104685697232147e-23,-2.063393814397759,True,-0.300886269619844,silenced_down,-0.8173472007783871
FABP7,-2.5316350699813404,2.5617552561124155,5.093390326093756,-11.789082727404773,8.195660550334396e-24,4.079989754880134e-23,-2.1270298077586527,True,-2.391492623731564,silenced_down,-0.14014244624977623
CREB3L1,-1.1310479558187216,2.837356984911287,3.9684049407300086,-11.749083800466954,8.924614814241723e-24,4.425096704926725e-23,-1.0681409423340513,True,-0.25414673418634015,silenced_down,-0.8769012216323815
PCSK1N,-1.6396764462710272,1.4402028895500505,3.0798793358210776,-11.85268603723489,1.08322127919109e-23,5.342430097934821e-23,-0.3517082175320071,True,-0.33702985070922964,silenced_down,-1.3026465955617974
IL1B,1.461060700660188,2.0788826887842484,0.6178219881240606,12.525559712349173,1.1579625144083534e-23,5.707265509509341e-23,1.7056314540677353,True,0.27982396619717276,inflammatory_up,1.181236734463015
TNXB,-1.3581834336360634,3.6345836157496727,4.992767049385736,-11.709413513062461,1.2061384499099905e-23,5.940771390958254e-23,-2.7279159924778016,True,-0.7488572747605842,silenced_down,-0.6093261588754793
TMEM63C,-1.0124079128456747,0.2059366190769165,1.2183445319225912,-13.351445351620004,1.2580387827657431e-23,6.192300167487672e-23,-1.7933502524710463,True,-1.1315237150599948,silenced_down,0.11911580221432017
SSC5D,-1.220479744992634,2.529313004607204,3.749792749599838,-11.725652993898763,1.2995276434158945e-23,6.390168183717259e-23,-2.0729704828739077,True,-0.9940575977490376,silenced_down,-0.22642214724359633
CD177,1.2681704120250656,1.5156392663304168,0.24746885430535115,13.171295056412553,1.680102992044967e-23,8.228906417380044e-23,1.5477700311504914,True,1.2992645724516207,inflammatory_up,-0.031094160426555106
LOX,-1.2051132763135275,3.692790003452733,4.89790327976626,-11.645797616232155,1.9523819451664468e-23,9.506442492130545e-23,-1.1239043282075318,True,-0.5863401418583392,silenced_down,-0.6187731344551883
GAL,-3.4535860023009297,1.5008428631074366,4.954428865408366,-11.930476789089056,3.5195637084853495e-23,1.6876875653753138e-22,-2.975886072342296,True,-1.8006680730965634,silenced_down,-1.6529179292043663
FBP1,-1.288782442371531,1.2771525190621265,2.5659349614336575,-12.196715395887342,3.6181884879485164e-23,1.7338611177741682e-22,-1.2520740386271911,True,-0.5439554149873191,silenced_down,-0.7448270273842119
GNLY,1.1217366007526985,2.1717303939128128,1.0499937931601142,11.776639981581944,3.9579052009174506e-23,1.892385359010547e-22,0.5619269941867762,True,0.8034128531440419,inflammatory_up,0.31832374760865667
C15orf48,1.0992581155611583,4.905911313999098,3.80665319843794,11.520801391325797,4.3124332158057417e-23,2.0546256331074472e-22,1.1781868211160385,True,0.5067635875171099,inflammatory_up,0.5924945280440483
C1orf68,-1.1151259272718184,7.906554715592322,9.02168064286414,-11.91068388114164,5.701919019703368e-23,2.6976138201110935e-22,-1.1980086306587676,True,-1.0514971950692047,silenced_down,-0.06362873220261367
IFIT1,1.5254982220582707,4.567670827736115,3.042172605677844,11.804217091929402,5.748864416150962e-23,2.7189586238015924e-22,1.9445093701200489,True,0.5950037947526607,inflammatory_up,0.9304944273056099
DGAT2L6,-2.98497167662174,0.9075245094991126,3.8924961861208525,-11.854727746439163,7.257955997486693e-23,3.4131450775906263e-22,-2.835975365301001,True,-1.5338062891867281,silenced_down,-1.4511653874350117
AADACL3,-3.020310860296842,0.6293151497499438,3.649626010046786,-12.241332044614301,8.190134539505356e-23,3.8417907835199464e-22,-4.507569355134125,True,-2.815187367983979,silenced_down,-0.20512349231286287
AWAT2,-3.086331217536014,0.9481095746818266,4.034440792217841,-11.79949934706357,1.1767442736838048e-22,5.464637184726572e-22,-3.3807439959332246,True,-1.784072562637859,silenced_down,-1.302258654898155
GPD1,-2.038051613087676,1.8290957460462622,3.8671473591339383,-11.41185573726292,1.3558079573757213e-22,6.278531241866074e-22,-2.721927157785115,True,-1.5993127178333761,silenced_down,-0.4387388952542999
PDK4,-1.3396078199182446,1.8188058892800465,3.158413709198291,-11.298015992269374,1.7290375708175178e-22,7.962250151859481e-22,-2.747645467215921,True,-1.8026983625090263,silenced_down,0.46309054259078164
LYVE1,-1.357402262904806,3.1080238499474957,4.465426112852302,-11.225089370923428,3.3139357998480246e-22,1.4986813405762363e-21,-1.8600296942601693,True,-0.8813858109828789,silenced_down,-0.476016451921927
KRT31,-1.9370235657136083,3.3313932064000342,5.268416772113643,-11.220139623634989,4.762966947373851e-22,2.1229836183721826e-21,-1.3973016965834644,True,-1.2592567722615642,silenced_down,-0.6777667934520442
PPP1R1B,-1.6765678277421148,2.5875793307255823,4.264147158467697,-11.19167314607923,5.425495132791664e-22,2.409620112009205e-21,-2.1146986764589135,True,-0.8650953151503953,silenced_down,-0.8114725125917195
