gene,log2FC,mean_case,mean_ctrl,t,p,padj
PISD,-0.11786932622889568,2.991867293252599,3.109736619481495,-3.4482455845764064,0.0007097439901775632,0.0010173909753123892
ACVR1,-0.1358853574334269,3.5031296451241754,3.6390150025576022,-3.447039155351589,0.0007126471564841897,0.0010214540527564825
PMS2L5,-0.17616353167039334,2.252413570888731,2.4285771025591245,-3.44880336075941,0.0007184691118998647,0.0010296995129571431
DCK,-0.19205333384586565,2.925953832370913,3.1180071662167785,-3.450698601365516,0.0007185460321703916,0.0010297104760640962
MMP24,-0.12718016212420746,1.9540173848580356,2.081197546982243,-3.445857583841502,0.00071871108840491,0.0010298477278907834
UBFD1,0.13126761368562745,2.990148749292507,2.8588811356068797,3.4457034775388062,0.0007190153506192383,0.0010301844035619256
PLXDC2,0.14365864151871932,4.788609129326167,4.6449504878074475,3.4450386605533128,0.000719869471821389,0.0010313087604688653
DDIT4,-0.2542538466485693,4.992206984062759,5.246460830711328,-3.4468276626353447,0.0007201840795808018,0.001031660050396899
PLP2,0.14184013685076735,8.178953054217896,8.037112917367129,3.447379431256707,0.0007241467034733512,0.001037236533737846
GLA,0.11651426007266652,3.531394438210588,3.4148801781379214,3.441137497911837,0.00072714565633478,0.0010414317546407657
H3F3C,-0.17929276250081205,7.325973662871986,7.505266425372798,-3.4484872908228748,0.0007298334283342964,0.001045180531039433
EPS8L2,0.1862072067260918,5.277753053710958,5.091545846984866,3.440019326862801,0.0007300569684438726,0.001045399945662091
C10orf2,0.12933481531535662,2.2051663540337607,2.075831538718404,3.442593631852311,0.0007311895001991156,0.0010469208168425981
GIMAP4,-0.23487007943154392,3.5713070390771673,3.806177118508711,-3.440386731428366,0.0007318088596015739,0.0010477067030701527
TMSB10,0.16650301014336222,10.036558492302998,9.870055482159636,3.438951757549134,0.0007341009681490918,0.0010508870273051088
SAPS2,-0.12877824794066983,3.627639851256488,3.7564180991971576,-3.4384818432999076,0.0007347856783301803,0.001051765922809642
ANKRD49,-0.17639444375432234,2.3412896562037657,2.517684099958088,-3.438753240863739,0.0007358211121248985,0.0010531466235063176
AKAP10,-0.13728870980712005,2.5976338129434793,2.7349225227505993,-3.436921289949485,0.0007381646072179326,0.0010563990455660507
LOC649395,0.16256843422630318,4.292382071139172,4.129813636912869,3.4372694592926343,0.0007400775011774558,0.0010590346606664306
FMR1,-0.1990953596967917,3.318891452787206,3.517986812483998,-3.4380945661140276,0.0007415884880457352,0.0010610947035133173
USP53,-0.2414168384721198,2.449715638485512,2.6911324769576317,-3.4347661752297154,0.000743321123003105,0.0010634714623138745
CDC40,-0.1614519415816349,2.789171030125664,2.9506229717072987,-3.4360433073674135,0.0007440693233710722,0.0010644394660678461
G0S2,-0.670653048590002,3.356953743844376,4.027606792434378,-3.44248380117456,0.0007459731644739618,0.0010670603435243883
RELA,-0.13390521258794763,5.1113348883643885,5.245240100952336,-3.4336209324364844,0.0007473676596572975,0.0010689522044458508
WDFY2,0.13162888646383175,3.3693188363237234,3.2376899498598917,3.4452791188096845,0.0007489268232387555,0.0010710792021785742
CDYL,0.0889417291522725,3.377817853588971,3.2888761244366984,3.4336357703347025,0.0007493131722591056,0.0010715286489304094
NUDT2,-0.1938018580539329,3.6017852385924938,3.7955870966464267,-3.4316103044312265,0.000753187756190437,0.0010769657556532171
GJA4,-0.22322036319428706,2.4678082406631394,2.6910286038574265,-3.431430741388965,0.0007543492779597007,0.0010785228447505002
LUC7L3,-0.3410553616117884,3.7871981172630287,4.128253478874817,-3.4356609963383846,0.0007564782982186937,0.001081462771977388
BICC1,-0.264954801839715,2.286699398715917,2.551654200555632,-3.434229494709978,0.0007608924787072301,0.0010876686889107583
CX3CL1,-0.23919784488269524,3.1070499789592407,3.346247823841936,-3.4273360649561813,0.0007626120162367066,0.0010900218866691004
GUCY2C,0.15635577154130942,1.0581993427779952,0.9018435712366858,3.4322994343705893,0.000763311756391853,0.0010908400161687714
SH2D3C,-0.19156216534649984,1.9786200272971186,2.1701821926436184,-3.428861079281645,0.0007633311704128866,0.0010908400161687714
ZBTB7B,-0.203905794480705,5.805574558111883,6.009480352592588,-3.4239407774404347,0.0007723023568508888,0.0011035542184551054
COL18A1,-0.24778874811835383,4.862337520487847,5.110126268606201,-3.4238978696866122,0.0007725421271480486,0.0011037907266489564
MKI67IP,0.22100356926285158,3.672319652428834,3.4513160831659824,3.429220159415902,0.0007763446824663563,0.00110911712684886
ZNF653,-0.1573248536749614,1.347601637676106,1.5049264913510674,-3.422389203988782,0.0007778423601787035,0.0011111499792481672
TWSG1,-0.20126011694099954,3.5605543256471526,3.761814442588152,-3.4282491785999,0.000781758977664932,0.0011166375711529944
C1orf159,0.2060266318106445,1.7258942604890033,1.5198676286783588,3.419252765637277,0.0007849912628826203,0.0011211467258599298
AK1,0.16476312894220202,4.040500791459822,3.87573766251762,3.418808006451213,0.0007859774182118073,0.001122447336124365
KIAA0528,-0.22787808186041403,2.512333554745704,2.740211636606118,-3.41846808727272,0.0007866463719123852,0.0011232947472120658
TNFRSF10D,-0.1420688646908148,1.3069147067026656,1.4489835713934804,-3.4180268186162555,0.0007875063620035916,0.0011244147604632974
MPEG1,0.24730455038979127,4.253253923962268,4.005949373572477,3.419791571150326,0.0007883224759265836,0.0011254719174652963
NBPF14,-0.2736176862396533,4.383121661633768,4.656739347873422,-3.419283119359147,0.0007900401155464791,0.0011278158376643052
LOC100302650,0.12136805898868486,1.1088680988108583,0.9875000398221735,3.416071232401843,0.0007941191545264033,0.001133529981950738
SGSH,-0.16477878517018185,3.663192311398345,3.8279710965685267,-3.419972996255643,0.0007956507384912256,0.001135607126996838
EDNRA,-0.22361933059958083,2.3734310948521435,2.5970504254517244,-3.4135896401212857,0.0007995610882081503,0.0011410786843523571
C2orf27A,-0.15071475288744307,0.912187227218441,1.062901980105884,-3.415082555429146,0.000803817451128016,0.0011470429500833213
TBCEL,-0.19636950211199733,1.7480661551622965,1.9444356572742938,-3.4119915299080605,0.000804137179547774,0.001147389054902828
COL9A3,-0.1594833763306216,1.1194431263491937,1.2789265026798153,-3.4123012880595764,0.0008050004933092486,0.0011485106375892103
SNORD94,-0.31384495860650996,1.170576403272814,1.484421361879324,-3.411561025610482,0.000805132455485842,0.0011485886709018274
STAC3,0.1288536283550974,1.0699860849632366,0.9411324566081392,3.411548025994697,0.0008058479632935328,0.0011494990859186609
C5orf55,-0.1520760325455235,1.4604298963339872,1.6125059288795107,-3.412811884794954,0.0008076313243884302,0.0011519324157583972
HK1,-0.09718713033893511,5.987315772352544,6.084502902691479,-3.4104217758639357,0.0008085124072142492,0.0011530784738789039
TSSC1,0.14227645074907658,3.631023274695469,3.4887468239463924,3.4131784267513363,0.0008111856911661825,0.001156780055562673
C18orf22,-0.08232579232040083,2.2808762299535985,2.3632020222739993,-3.410664249010227,0.0008114414864597721,0.0011570338317721356
SLC19A1,0.133481261369097,1.2523801048313332,1.1188988434622362,3.409827854314517,0.0008132091571088952,0.001159443134512155
C3orf75,0.1468656010442313,3.444230943745948,3.297365342701717,3.4084491639638967,0.0008142625192403343,0.0011608336384873472
EVI2A,0.2056436818786851,1.6246214450084215,1.4189777631297364,3.410195884480631,0.0008144570322376834,0.0011609995957243158
CD40,-0.14285855751072774,3.3329028393778577,3.4757613968885854,-3.4105681315441823,0.0008187538300715995,0.001167012722601815
IPMK,-0.1970484727170594,1.744681592324129,1.9417300650411884,-3.409943769253133,0.0008230522096619474,0.0011730269507789883
FAM18A,0.10009520113126258,1.1797102576613392,1.0796150565300766,3.404428408279883,0.0008251991599228462,0.0011759740688575505
GTF2H2B,-0.21469304207895812,2.142749623545788,2.3574426656247462,-3.405399968869841,0.0008254625560717051,0.001176236665644737
C9orf102,-0.11772143112204869,1.011249569460586,1.1289710005826348,-3.4062254767969944,0.000826264411505451,0.0011772664120606275
OTX1,-0.1939026722840329,2.040140649418404,2.234043321702437,-3.4038948372852986,0.0008265875657554128,0.0011776139701892094
ADAMTS7,0.14864388533895323,1.139823522764206,0.9911796374252527,3.402515671029531,0.0008307453617716899,0.001183424034761492
ZNF41,-0.12265834838623979,1.6113716144011385,1.7340299627873783,-3.403433060508901,0.0008316078355025797,0.001184539140930035
POLR2K,-0.22272403621906633,4.9013501514572235,5.12407418767629,-3.4062581989983793,0.0008330755672943595,0.0011865160781671603
FAM108B1,0.14616215720247627,3.0192616271088406,2.8730994699063643,3.407408054317857,0.0008331851628120995,0.0011865584829662637
IL15,0.132236415919482,1.0626717528899183,0.9304353369704363,3.401314266648078,0.0008342675538269467,0.0011879861277552988
C9orf82,0.1648259329151971,2.364119701716312,2.1992937688011147,3.4046103653861914,0.0008350065265270383,0.0011889245226843319
ZNF219,0.21011820243682422,4.135632629823002,3.9255144273861777,3.4005679984348505,0.000837270457297475,0.001192033842326115
ZNF425,-0.15152970791555864,1.1242533132885488,1.2757830212041075,-3.4011775570366702,0.000837499114557906,0.0011922451961217462
MYOF,-0.15934617782839045,5.084715939569684,5.244062117398075,-3.4008492532470043,0.0008378409125857452,0.0011926175587079482
MYO5B,0.14656481781707997,3.4880276704999713,3.3414628526828913,3.4034421799868007,0.0008405554948999254,0.0011963670463124656
C7orf28A,-0.1552568146340496,4.989634305457164,5.144891120091214,-3.401712807762952,0.0008409596647355383,0.0011968277085968192
WDR5,-0.078289319159909,3.790242746833905,3.868532065993814,-3.3985615882571056,0.0008467961193755751,0.0012050186018110207
ZNF37A,-0.2044203158426965,1.6022476194161255,1.806667935258822,-3.3970799947106154,0.0008471272660732173,0.0012053744433979492
ATXN1,-0.13652666415520764,2.5789539318306787,2.7154805959858863,-3.4022084382017783,0.0008488373376547924,0.001207692096500621
AAMP,-0.12270402378383416,5.701581586603231,5.824285610387065,-3.398940049251565,0.0008492306971248312,0.0012081361195100601
TUG1,-0.1993659967793926,4.163367511963963,4.362733508743355,-3.39541125400243,0.0008509542507247213,0.0012104722427773188
FAM53C,-0.10652064145546314,3.1004636575324263,3.2069842989878894,-3.40302584984132,0.0008540149158176237,0.0012147097620925247
PRPF4,0.09678347839427648,3.705772268753847,3.6089887903595703,3.3974119194920775,0.0008549246465802932,0.001215887377670882
RPA1,-0.08304293265007257,4.833051267353415,4.916094200003488,-3.404598873792376,0.0008608877791220094,0.0012242511084519917
WDR27,-0.15146182961810173,0.8965720032319252,1.048033832850027,-3.395163561462579,0.0008668591801005487,0.001232624996383648
B4GALNT3,-0.14877712508826146,3.291985117620832,3.4407622427090936,-3.3911217513728134,0.0008677966355946467,0.0012338399797335651
MIR1182,0.24789075933311455,5.817621243477767,5.569730484144652,3.393854558065409,0.0008686791050814782,0.0012349765586300854
SAR1B,-0.14665256835630025,3.247971901526632,3.3946244698829324,-3.3886890097872664,0.0008707938103367029,0.0012378645874203968
U2AF1L4,-0.2244378394884956,2.8661543519517143,3.09059219144021,-3.3885892585505784,0.0008717324836943336,0.0012390804522964495
BTG2,-0.17621979188223946,4.661692962569378,4.837912754451618,-3.3917882598748483,0.0008735023592908697,0.0012414774424762195
RGS3,0.13409198386802323,2.0408578126574413,1.906765828789418,3.3958715303629186,0.0008742080534880929,0.0012423616362428776
VENTX,-0.1664520493202868,0.8320925427117324,0.9985445920320192,-3.388253965818805,0.0008764399792973961,0.0012454144242668764
ACOX1,-0.12608126773390804,3.714999463655758,3.841080731389666,-3.3850478697574515,0.0008837519089897481,0.0012556845848912832
TOX4,0.07656838025490487,4.513077856140451,4.436509475885546,3.384017797424187,0.0008847398901753002,0.0012569682182410242
FAM21A,-0.13015898470030507,4.293368736899091,4.423527721599396,-3.384254435888972,0.0008862203747619921,0.0012589512491243322
OCIAD2,-0.11955548968855378,4.789351676845989,4.908907166534543,-3.383059592023912,0.0008876526519283667,0.0012607449523136989
TRMT61B,-0.15061911600186928,2.4935987961667294,2.6442179121685987,-3.3830707975087546,0.0008876438422283609,0.0012607449523136989
SMNDC1,0.18860275023304585,3.478998616517256,3.2903958662842103,3.3830510767668014,0.000888595229085421,0.0012619631298705248
TTLL4,-0.15884271952001683,2.1909732275307134,2.3498159470507303,-3.3932359874745317,0.0008894187309212873,0.0012630119827230545
HLA-L,0.40206724475123234,3.3296900587447498,2.9276228139935174,3.377323939770692,0.0009058609419475015,0.001286237740190048
MAGOH,0.12216789869359168,5.227388985305342,5.10522108661175,3.3775456191782505,0.000907600011505322,0.0012885839704896477
SLC12A8,0.14784078826222913,1.0782182759694117,0.9303774877071825,3.386795398120746,0.0009131522173116249,0.0012962192236762133
LOC729156,-0.14565515394450923,2.9883393132015974,3.1339944671461066,-3.375207888697969,0.0009130846220214881,0.0012962192236762133
GTDC1,-0.1776947101592854,2.358093813441238,2.5357885236005235,-3.373944253319979,0.0009177260092034671,0.001302587331882893
MRC1L1,-0.23673620985562072,1.9902555299094613,2.226991739765082,-3.375179700940866,0.0009188282445004668,0.001304027291817781
C7orf30,-0.10330222353165297,4.322400859187693,4.4257030827193455,-3.373170401505045,0.0009207683219190836,0.0013066559527758642
LSM7,0.2081688932533261,5.9200224686041985,5.711853575350872,3.37190982209606,0.0009220106098963552,0.0013082939782464032
TNFRSF25,-0.35145822664861415,2.5038758038514417,2.855334030500056,-3.373550545520152,0.0009237833498694678,0.0013106843080852952
C12orf24,-0.12995719111377801,1.219928048394722,1.3498852395085,-3.37136196587679,0.0009300097245251512,0.0013193924942800509
IGJ,-0.9592768121317885,2.9448922464581786,3.904169058589967,-3.3791049476424098,0.0009390622328454381,0.001332108034282607
MIR106B,-0.30697773182320365,0.5261957602385927,0.8331734920617964,-3.3733889370654206,0.0009399360979563729,0.0013332204290192253
SELT,0.14718079534697903,3.8755574459600677,3.7283766506130886,3.3646768413406596,0.0009480429668791091,0.0013445910411848064
MAK16,0.19202806414233997,2.7037832375561566,2.5117551734138166,3.366194415447644,0.0009486469389516297,0.0013453192852047296
LOC402377,-0.17599931293124227,1.3611262790002452,1.5371255919314875,-3.3655490733590803,0.0009492288047366402,0.001346016043347339
GJC1,-0.14699843883881925,0.9499219345666134,1.0969203734054327,-3.3635693177619372,0.0009497312586776621,0.0013466000725146363
SFRS4,-0.11896404971524799,4.717437740098536,4.836401789813784,-3.3641916080646608,0.000950309519600829,0.0013472914648418048
HMHA1,0.21373654749864235,3.0563347359474484,2.842598188448806,3.368331001206738,0.0009551070021997538,0.0013539639126167596
NAF1,-0.14837448717494794,2.228479551134981,2.376854038309929,-3.3689133488768337,0.0009609631061412104,0.0013621356510717167
COX5B,0.14997351643755863,7.777593388248532,7.627619871810974,3.360641665586598,0.0009624113845833819,0.001364058469854307
PPP1R16B,0.1366123267324284,1.4269967461807023,1.2903844194482739,3.3629765787598775,0.0009656095053025446,0.0013684607966748333
ADAM9,0.19152049511179214,4.434796118043835,4.2432756229320425,3.360685559458235,0.0009657785224788852,0.0013685698509674573
NFS1,-0.14715492664692853,3.041046778378229,3.1882017050251577,-3.3647256737244975,0.0009694320498637905,0.0013736161873248733
PHF5A,0.09285327380436925,4.493719123166302,4.400865849361932,3.357103876024607,0.0009733455277423714,0.001379029857976587
ATP5H,0.1488227795637389,6.842337583386931,6.693514803823192,3.354404866184451,0.000978505417679412,0.0013862082372824225
TPM4,0.1495388946492371,6.9660366045572335,6.816497709907996,3.359348353618014,0.0009789531099023581,0.0013867103086238376
MIR200A,-0.2967102263247634,0.4843293337517779,0.7810395600765413,-3.3569243112992653,0.0009836388916400086,0.0013932150666249384
STX12,-0.17037760286063364,4.098708498477302,4.269086101337936,-3.3520543072899587,0.0009884620397782957,0.0013999131308407363
NPRL2,-0.1504119763517786,3.103117575141561,3.2535295514933398,-3.3510350118784555,0.0009915732252111745,0.0014041855761421462
HLA-DQA2,0.29511815288093945,4.751773327565826,4.456655174684887,3.3576730811081195,0.0009922244915198364,0.0014049740013757257
MAPK11,-0.1747906738460232,2.1842696298916655,2.3590603037376887,-3.350736987476408,0.000996736250419494,0.0014112281514892637
TANC1,-0.1752701500705207,3.7379308368170645,3.913200986887585,-3.3489381404042113,0.0009970243356433133,0.0014115015951750335
ACOT13,0.16865704586910102,2.7948877293130137,2.6262306834439126,3.3492611759246276,0.000997761487592512,0.0014124106764177402
CBX8,-0.1463777467922467,1.4948529020357078,1.6412306488279544,-3.3486188841560396,0.0009980924211898312,0.0014127446049311408
RNPC3,-0.2980543482986695,1.9944348796401434,2.292489227938813,-3.3590230814894335,0.001005236842795847,0.0014227216669675583
SH3BGRL,-0.22356004425681508,5.478820924553887,5.702380968810702,-3.3530603517147646,0.0010062334349382205,0.0014239238378450643
FAM35A,-0.22063521186189172,3.0262118955895123,3.246847107451404,-3.3462387716630086,0.0010062778282248503,0.0014239238378450643
TDRD7,0.18526295945661264,2.228097981402261,2.042835021945648,3.3478439868315855,0.0010065287527929203,0.0014241433381179099
PRRG2,-0.17235601733735084,2.727454402455519,2.89981041979287,-3.3468474071285677,0.0010096905680229478,0.0014284810406073208
THAP4,0.1259212755401915,4.547095255305164,4.421173979764973,3.3448803392829225,0.0010105848118791057,0.0014296101283386854
OTUD6B,0.19748196199671675,1.9231323687432091,1.7256504067464924,3.3431565759446435,0.0010165124145146902,0.0014378586965230632
SURF4,0.0781263127275782,6.28244525222922,6.204318939501642,3.3438401469333465,0.0010173530839112496,0.001438910903172286
KIAA0753,-0.16830888425187807,1.3568510470557729,1.525159931307651,-3.3461664573088266,0.0010175773662135816,0.0014390911948211293
PRSS36,0.09855121792459587,1.043121235733335,0.9445700178087392,3.34689341715431,0.0010194615012330812,0.001441618646863561
MRPL10,-0.10239316190801251,4.067367662152738,4.16976082406075,-3.341804185770482,0.0010213347870031185,0.00144413027763734
DDX27,-0.09045022246950563,4.167519248941471,4.257969471410977,-3.345040756840144,0.001022150523478298,0.0014451462365897753
C19orf57,0.10977575526168881,1.0653806120876652,0.9556048568259764,3.3402891400217385,0.0010263945289751936,0.0014510085281232766
PIGX,0.17030250674365677,3.0113910917174214,2.8410885849737646,3.343386631675093,0.00102818797113668,0.001453405685711939
ZBTB9,-0.12280582526738071,2.390354367342731,2.513160192610112,-3.34024748382394,0.001028997366415823,0.0014544115101047075
KIAA1598,-0.19801161237158338,3.469028825644211,3.6670404380157944,-3.3410169410755426,0.001033436226404775,0.0014605466348647062
ROGDI,0.18839813595954746,2.872454383031014,2.6840562470714664,3.337718923621894,0.0010353507108197654,0.0014631132537632678
BOD1L,-0.21465713394854058,2.7250604998271406,2.939717633775681,-3.337692820017379,0.0010356642885865222,0.001463417267094929
MAGT1,-0.1634472750105056,4.200248840973282,4.363696115983788,-3.3398500384862815,0.0010400926228363654,0.0014694525257691567
KRIT1,-0.1947040067023451,2.0866667612670735,2.2813707679694186,-3.33710286133502,0.0010401331635481376,0.0014694525257691567
MPP7,-0.19907196682137496,4.294805933716018,4.4938779005373926,-3.3365591053419825,0.0010435034223398836,0.0014740737786831102
GALK1,0.2258140229914649,3.723996849616487,3.498182826625022,3.335222067054383,0.0010457738761681665,0.0014770003486213581
KRTAP5-5,-0.4504338396013202,0.9462500884730124,1.3966839280743326,-3.343816370137981,0.0010457181346772417,0.0014770003486213581
CPSF1,-0.20450642209454584,3.8521887847167986,4.056695206811344,-3.3302857016795673,0.0010626109817635922,0.00150063768230247
LOC100009676,0.10535609661678413,1.5526163068166785,1.4472602101998944,3.330382314062355,0.001064140723898405,0.0015026552541797084
SIAE,0.13627823573155595,3.080475838726835,2.944197602995279,3.329517294668308,0.0010655522074065249,0.0015045054676194902
KIAA1797,-0.14511082469686354,2.603867711933822,2.7489785366306854,-3.3291385465317203,0.0010657814004374137,0.0015046861541933856
B4GALT3,-0.14071003834189844,3.4986047018535213,3.63931474019542,-3.3276234850629183,0.001075110872916277,0.0015177134972365106
LCLAT1,0.13870983524449798,2.1418290655695373,2.0031192303250394,3.3264780088588557,0.0010756417289306856,0.0015183187067281969
SARS,0.06672547323432987,6.452309801014126,6.385584327779796,3.3261100163607673,0.0010772440414386904,0.0015204360687415621
BCL11A,-0.15934235557484921,2.340362452742788,2.499704808317637,-3.3297299108460603,0.0010806672848239509,0.0015251228699238613
XCR1,-0.2180695708436602,1.454114588909835,1.6721841597534952,-3.330530785592206,0.0010834128116016493,0.0015288524249533432
FOXRED1,0.14930165845012944,3.2960251691339315,3.146723510683802,3.3237017168597545,0.001085608090852296,0.0015318048666843266
DNAJC17,-0.1336553988909408,3.246193119796014,3.3798485186869547,-3.324756051528239,0.0010890788393912237,0.0015365562782413194
BICD1,-0.11005782143721377,0.8025640803567273,0.9126219017939411,-3.3212595266927365,0.0010949827376621065,0.0015447393371307975
BST2,0.33987996594188186,4.930312860652259,4.590432894710377,3.3259814895769755,0.0011034996354707845,0.001556606764212679
GRHL2,-0.13466748528259043,3.830372636002854,3.9650401212854445,-3.3183005932251173,0.0011073802637990861,0.0015619325952531944
CD93,-0.2213202352736121,3.7647349869256224,3.9860552221992345,-3.3207479107154567,0.0011087583301091087,0.001563727948488795
ZNF860,-0.11098942389103106,0.7291967191282326,0.8401861430192636,-3.324160494454125,0.0011099595476719052,0.0015652735676067613
LSM11,-0.10811841286285695,1.0776971939312925,1.1858156067941494,-3.3169865730234522,0.0011113453465859571,0.001567079166856408
ERC1,-0.11789159468467725,3.1946164054310766,3.312508000115754,-3.3211314594795427,0.0011153947634562616,0.0015726399657381514
LOC729176,0.17225291851535274,1.769606657657965,1.5973537391426123,3.314773935770849,0.0011188839256478526,0.0015774098591384038
BCAT1,-0.1876734242945105,0.9566786490134854,1.144352073307996,-3.3142334215656786,0.0011220187198854807,0.0015816793049879252
ERP44,0.13165377727775374,3.5933245777154785,3.461670800437725,3.3166658566503617,0.0011271810550447531,0.001588805839487982
CDC42EP3,-0.15502361104451046,2.623437664510853,2.7784612755553635,-3.315663478505669,0.001127438644362838,0.0015890182467482303
LOC441294,-0.25921910996659725,1.8668379631955248,2.126057073162122,-3.3137306688288923,0.0011288496872972668,0.0015908561435034007
NAA16,-0.16968925598572593,1.4992843088663148,1.6689735648520407,-3.3111665712484992,0.001132820382355892,0.0015963005956697637
MAP3K15,-0.1429392233358554,0.9768625694744045,1.11980179281026,-3.3215751662520128,0.0011351264989593662,0.0015993986167801874
ALG14,0.12571049748538643,3.4183063957252227,3.2925958982398362,3.3108620784501404,0.0011411917950955646,0.0016077922504118632
HSP90B1,0.18196089400970727,6.671206957476114,6.489246063466407,3.3074579877204124,0.0011479359922057068,0.0016171406865179902
FRY,0.14657256358309656,2.4840415682242254,2.337469004641129,3.3151152845373395,0.0011560276376618927,0.001628385372296412
RAD1,-0.13540649530816573,2.035772367920057,2.1711788632282225,-3.3042921510373318,0.0011650450790608585,0.0016409318836687191
ARHGAP18,-0.20935450924349608,2.5438420587223565,2.7531965679658525,-3.302989832028664,0.0011652601400940208,0.0016410792972522614
ARL17B,-0.2144260814173522,1.216478936907769,1.4309050183251213,-3.3021218090323248,0.0011708276703407826,0.0016487640507404067
C9orf140,0.19346618576062236,2.3072996348328947,2.1138334490722723,3.3036719984266223,0.0011717425815926696,0.001649896132933128
PPP4R2,0.2016635472184931,3.5611923676736184,3.3595288204551252,3.3019057474660594,0.0011725802024196944,0.0016509191806183706
AP1S1,-0.14000454417248687,5.067401017712642,5.207405561885129,-3.301670890418845,0.001176971694950975,0.0016569451885070786
PIP5KL1,0.1237528176372521,0.9846376363325807,0.8608848186953286,3.2987009051950023,0.001181045324749946,0.0016625226091295405
AHCYL1,-0.10689902619461833,5.121992196623512,5.22889122281813,-3.3010421916620425,0.001182197333934864,0.0016639866839259305
ANAPC10,-0.17744920622583837,2.3045082672140915,2.48195747343993,-3.2971345662669234,0.001190488352230856,0.0016754979507585376
FXYD5,-0.17413881824874178,5.0909700904480655,5.265108908696807,-3.296200721069586,0.001192642459290289,0.0016783707429092254
HECTD2,-0.1524370099050777,0.8811169281452483,1.033553938050326,-3.297909213630104,0.0011941434271354396,0.001680323934529374
CDK2,0.13188215163623118,3.539694334639745,3.407812183003514,3.2960361394541344,0.0011954702180421795,0.001682031688707714
ZNF778,-0.12770746291927004,1.8909026513350375,2.0186101142543076,-3.2949417945133868,0.0011962421808992113,0.0016829585480850633
MFAP3,0.18231952555909192,2.98154095883289,2.799221433273798,3.2947763373949557,0.0011996666785874604,0.0016876166534685907
SFRS3,0.17414074353736453,5.481986833915925,5.30784609037856,3.2939400999540833,0.0012003706906567662,0.0016884472290511763
ITGA1,-0.2531510959080121,1.954340200377073,2.207491296285085,-3.2938487936679928,0.0012030460866611357,0.0016920503432886539
ITGA3,0.1589893488306764,4.812059353611358,4.653070004780681,3.2925744899765594,0.001204977967891547,0.0016946071421672512
CBL,0.13230373336278456,2.394157543231871,2.2618538098690864,3.29342668498705,0.0012068378800706165,0.0016970622540204063
CHD1,0.22740443640986507,2.551889442700387,2.324485006290522,3.2938141755116774,0.0012072090827229033,0.0016974236676765
HIPK3,-0.20105965276324955,4.329079143776782,4.530138796540031,-3.305489876010004,0.0012133564080756293,0.0017059058929390174
COPS7B,-0.11954066780940042,3.2938733490369585,3.413414016846359,-3.2923776763468977,0.0012136592822178049,0.0017061703452021628
POM121L10P,0.11351210317526905,1.1764520121069242,1.0629399089316551,3.2913169014765042,0.0012188936452465183,0.0017133668119706379
UBN1,-0.09008202289676737,3.3542625879920096,3.444344610888777,-3.288913490404049,0.0012314224229043893,0.0017308145155516025
SERTAD4,0.20726486387375287,3.331297545856961,3.1240326819832083,3.290449588587514,0.0012326066477157535,0.001732315195073714
FAM66D,-0.15097536992795324,0.7379353296292094,0.8889106995571626,-3.2845387403403734,0.0012401582173899727,0.0017427634620440485
ZC3H8,0.20437001376249953,2.3962652684919616,2.191895254729462,3.2856404485291506,0.00124284481134021,0.0017463737707318482
PLA2G7,-0.34902089824217875,1.4491226567544038,1.7981435549965825,-3.3022602768398426,0.0012433169192402668,0.0017467540708085445
SPDYE1,-0.15810645083809238,0.9554346635670675,1.11354111440516,-3.2844849450045914,0.0012433504758308247,0.0017467540708085445
FAHD1,0.11216533241803761,3.088578400979344,2.9764130685613064,3.283792196055618,0.0012491156365985845,0.0017546875768321638
CALML4,-0.14037889989009766,1.6569380865773073,1.797316986467405,-3.2816144550147386,0.001251412330841178,0.001757747736743278
CA5BP,0.15024168226403933,2.671633007247701,2.5213913249836617,3.279816658210227,0.001257376757491921,0.0017659585695500193
MRPS23,0.12250758288935604,4.620476749545841,4.497969166656485,3.280556644731506,0.001258172005630801,0.0017669085369581348
TIMM9,-0.17689017885989644,3.7188358691212913,3.8957260479811877,-3.279515882335568,0.0012587497184426576,0.0017675528589316178
SNORA70,-0.3752063914621866,3.733859185884354,4.1090655773465405,-3.2795253234059225,0.0012635481408974619,0.0017741232751904005
TM7SF3,-0.1442772302424351,3.6897774213855796,3.8340546516280147,-3.2769276227815682,0.0012717046841107201,0.0017854070768139267
C16orf88,0.11721230060184551,3.066377171905515,2.9491648713036693,3.2752593034301922,0.0012772809309190953,0.0017930664876865004
TSPAN13,-0.2057394351945283,3.389949259737447,3.5956886949319755,-3.2747889751441,0.0012796009469683625,0.0017961537371751378
SLC35B3,-0.19094110734093261,2.425418659174737,2.6163597665156697,-3.2739635845485378,0.0012822194848418236,0.0017996593940301866
GNB1L,-0.19356790472342023,1.9062314396944615,2.0997993444178817,-3.273863919179298,0.001282921004797073,0.001800474012113717
COL15A1,-0.2460461653943673,4.526223075018511,4.772269240412879,-3.27520429756889,0.0012834707672544328,0.0018010755173451473
FBN1,-0.37221496300806134,4.819436887410811,5.1916518504188724,-3.273633854968048,0.0012867996543556841,0.00180540602755991
SNRNP27,-0.19237983391544056,3.1061518459525472,3.298531679867988,-3.2737092483234975,0.0012867287814848217,0.00180540602755991
S1PR5,-0.18536400198999337,3.0403306655016706,3.225694667491664,-3.27285599709259,0.0012949453771103465,0.001816663177684532
