gene,meta_log2FC,meta_SE,meta_p,I2,n_cohorts,meta_padj,n_concordant
NLGN2,-0.1534633114948917,0.0965107249916258,0.11180851175946116,96.38280949711994,5,0.14878301785987197,3
ARMCX5,-0.15511720337052368,0.09755476551561372,0.11182296101994904,92.77172911302499,5,0.1487849267202115,4
TRIM63,-0.14279405565792408,0.08983526314587088,0.1119452817842097,87.49491121879048,5,0.14893034578809325,4
PIAS3,-0.06024202518979228,0.03791166565554903,0.11205807939920254,61.47900069791532,5,0.14906306303138045,4
TUSC1,-0.09226024505262727,0.05808839545058078,0.11222456197927166,85.81656968302462,5,0.149267154455734,3
RPL36A,-0.16819302610727319,0.10592209100872503,0.11231036743787004,93.29638959823959,5,0.14935291587153945,4
PYGM,-0.3721451725962084,0.2343671603820898,0.11231516950206655,99.43212829982106,5,0.14935291587153945,5
RAMP3,-0.18538466953872787,0.11675863694800268,0.11234066591252856,89.18466194537623,5,0.14936944553524384,4
PSEN2,0.11439838431561478,0.07211898220392404,0.11268371386584874,90.69596189957933,5,0.14980814244846874,3
FBXW4P1,-0.23534244780317953,0.14839170226752613,0.11274969278093838,98.9299923664347,5,0.14987842882228927,3
RPAIN,-0.32714116079746436,0.2062951331201872,0.11278651309056897,94.6735786158117,5,0.14990994275681718,3
MYO10,0.4329750992730295,0.27306880925030724,0.1128324076574132,97.83707547518632,5,0.14995350899087975,3
SLC39A9,0.09471190156945074,0.05974442485383695,0.1129017437402855,92.09292478783246,5,0.15002821509228684,4
APOL3,0.37044962993164876,0.23396902366114444,0.11334679853936613,97.84732799514522,5,0.1506021154000504,4
PLEKHG2,0.11965821806747778,0.07563455043533746,0.11363641354264109,93.63909590008632,5,0.15096937589999687,4
ZNF354B,-0.17989953107011997,0.11372363107417736,0.1136721618909351,80.66817338654803,5,0.15099932079214154,4
RPL6,-0.05989267813196028,0.037914221597027474,0.11417811000093314,89.59514636187947,5,0.15165378802494106,4
LYPLAL1,-0.21541194675816,0.13640227774682664,0.1142809953513162,95.61602994564026,5,0.15177280888199893,4
ANXA2P2,-0.12990331873638636,0.08227197083614869,0.11434755289320542,98.38840817047746,5,0.15184356193229462,5
IDI1,-0.17667554789880754,0.11199408983093818,0.11467052226718466,94.23500489690821,5,0.15225475151666143,4
ABHD1,0.04421457623877502,0.028053343943753247,0.11500521623441329,87.34574131318439,5,0.15268141121725848,3
PZP,-0.11314480376221567,0.07179638037842768,0.11504600042236657,97.60707534936599,5,0.15271782127595154,4
SPRYD3,-0.16193126997740814,0.1027578874381441,0.11505980857317621,96.96329440786238,5,0.15271841769517594,5
DCTN3,0.1457073060721492,0.09259363930341477,0.11557506838728981,94.91098536981664,5,0.15338451147010648,4
NAV2,-0.18580366901753229,0.11809889365467548,0.11565195693810137,81.49524558521219,5,0.15346873728570806,4
HOXB7,-0.18524863694462917,0.11776704450732844,0.1157167027503403,76.40095394485358,5,0.15353683215435124,4
ENTPD2,-0.23718260911462827,0.15079979468314403,0.11575792902114035,98.84783579993086,5,0.15357370831724226,3
PTPN4,-0.19294192366003815,0.12279562146404113,0.11612590731027095,95.50021830696728,5,0.15402614832010877,4
C20orf96,-0.21636135282737207,0.13769666054128185,0.11611535843985599,99.35673290425093,5,0.15402614832010877,4
TET2,-0.2285987028725501,0.14554940204048952,0.1162774870465908,96.5332872352946,5,0.15420930764694038,4
NADK,0.2095694442510166,0.13346570478804756,0.11636581092277987,98.44351948252218,5,0.15430854314687617,4
TNFAIP6,-0.16607376025783313,0.1058078075339339,0.11651298267264742,14.392647868657448,5,0.1544857826390287,4
RNASEH2B,-0.18244095432345767,0.11627687036096468,0.11664283965364985,95.63593057775837,5,0.15464002585185263,4
GCA,-0.08147306622813658,0.05193113753638319,0.11667885062865269,41.749442747267274,5,0.15465839145211052,4
STAM2,0.5471433335792308,0.34875521110597074,0.11668374967411244,98.3196055811661,5,0.15465839145211052,2
B3GALT6,0.3439317867835912,0.2192854724413455,0.11678307629965201,98.26794907537611,5,0.15477209926473703,3
MTBP,0.10418625493944193,0.06643945169120256,0.11684883845093319,90.02876422135309,5,0.15484130302203178,4
ITCH,0.4771143907183728,0.30444161733242187,0.11707294870459095,99.25842341921107,5,0.15512030013802547,2
TGS1,0.0870751571039333,0.05559165065180095,0.11727017348182356,81.80754266968931,5,0.15536361377265118,4
IL22RA1,0.26360354633733735,0.16830646932017512,0.11729908553225066,92.48951143025621,5,0.1553662071060602,4
CYTH2,0.1220516737106172,0.07792800684224344,0.11729931189051834,89.9588324260747,5,0.1553662071060602,4
CHPF,-0.11956710352800175,0.07635916002139813,0.1173833916592375,91.75575431639925,5,0.15544155374127225,4
LIMD1,-0.17264957622626925,0.1102568414684119,0.11737545284584683,96.73039609336979,5,0.15544155374127225,4
DHX9,0.151097420395163,0.09650305495490828,0.11741258700477042,87.27872533314576,5,0.1554622069305693,3
VCPIP1,-0.17336203589444746,0.11077964421516523,0.11760007016355112,95.3983999531468,5,0.1556924148360992,4
CNN3,-0.22870204600618108,0.14616504639182631,0.117657123738649,91.15613295330446,5,0.15574991183189385,4
CADM4,-0.27477901827093865,0.17592545831372922,0.11831014903943071,98.52182455863283,5,0.15659622829903574,4
NICN1,-0.14190423768485785,0.0909097691322193,0.1185390953997747,90.497232753942,5,0.15688109963072752,3
KBTBD11,-0.12622890384258081,0.08087946270142034,0.11859359862813612,80.06997100762675,5,0.15693506418762035,3
TRIM16L,0.33348127939236183,0.21368625590149765,0.11861538733837462,99.80893861353788,5,0.15694573009864568,5
NKPD1,0.16534077231257974,0.10601088843182721,0.11884062848209198,86.45634853091272,5,0.15722556009805294,3
COG6,-0.16774493379080552,0.10755696047442327,0.11885641904892252,98.10248358249802,5,0.15722825533062743,3
TSPAN1,-0.3018617069338442,0.1935644722618933,0.11888063519390468,99.491664430864,5,0.15724209435806066,5
WDR59,0.19572936193077398,0.12557174503494328,0.11906611394815214,93.91115365394884,5,0.1574692057676163,3
SLC1A7,-0.18112509324752568,0.11626044571861772,0.11925094989764262,99.13849878461521,5,0.15769541460148648,3
RASGRP4,-0.09565497646733104,0.06142108325230565,0.11938411697447981,94.13294850056187,5,0.15785325297851646,4
SIVA1,0.18989124285092834,0.12206689787805747,0.11979548767917714,93.43997651153722,5,0.15837886147199642,4
PHF7,-0.15879319245434015,0.10210057389843728,0.1198835677083554,95.20726636051691,5,0.15847698265979634,4
PSCA,-0.438909300220375,0.28224904241115767,0.11993591091298184,99.48283132865667,5,0.15852784524883898,4
NDUFB7,0.17548017228379428,0.11292234821874939,0.12018686032724468,90.7447750577484,5,0.15884117771804176,3
ESD,-0.13827512154515262,0.08899472299455645,0.12024521248444198,88.08037723874209,5,0.15889992707457412,4
ZNF425,-0.04732927209660155,0.03047392201121298,0.12039749173655334,92.30850588510818,5,0.15908276994131737,2
PLEC,-0.28338478578088255,0.1829088647415157,0.12130425801550992,98.83018785486951,5,0.16026236884702524,3
TMEM25,-0.282077307609512,0.1820954974043206,0.12136669488211105,99.45950069967016,5,0.16032632954613976,5
SACS,0.22326831998586077,0.14416270054494504,0.12144793891019501,93.01672561728019,5,0.1604151169984228,4
CCDC88C,0.10434935259884193,0.06739121756694566,0.12152319593418404,90.20747584066393,5,0.16049597688535028,4
TEAD3,0.17903816410761147,0.11576739323307444,0.12197575043547149,90.52653696890138,5,0.16107505821627702,4
POU2F2,0.08841971395232064,0.05719395034970811,0.12211357616497431,89.75193970362537,5,0.16123843875236618,4
TTC27,0.1452873355271921,0.09415820628661366,0.12282762389287205,82.61107100840862,5,0.16216253566731878,4
STX1A,0.002644036013334203,0.0017149364590734084,0.12312971736456957,0.0,5,0.1625326762231914,2
TGIF1,-0.1982362401397313,0.12857942562865884,0.12313641609246506,96.09706894607494,5,0.1625326762231914,4
TAL1,-0.1780357453001448,0.1154990189646435,0.12320776098101738,99.1739363095324,5,0.1626080724468934,3
ZNF654,-0.24624627183208123,0.15976354157611958,0.12323963937286742,96.18836966520988,5,0.16263136988463814,4
RAD9A,0.16433273235697676,0.10664357317251096,0.12332822902765295,90.15863851300017,5,0.16272949148708776,4
AXIN1,-0.0840692025510726,0.05460256765785387,0.1236440860553556,86.19253747012692,5,0.1631086074065111,4
RRBP1,0.1829533943237057,0.11882530223103017,0.12363744457281944,89.27872796280163,5,0.1631086074065111,4
C2orf15,-0.10521520773596035,0.06841032866888956,0.12404817787209388,95.04288207114107,5,0.16362279559637444,3
OAF,-0.21115910884365863,0.13734007189141736,0.12417314516241929,96.29968867515035,5,0.16376873505961898,3
CSGALNACT2,-0.16566440087533515,0.10776689370094285,0.12423268300725465,93.01745490211687,5,0.1638283576120585,3
RAP1GAP,0.15976369373748564,0.10394614126258186,0.12429690300423979,83.39443561879554,5,0.16389414015507142,4
MAP3K14,-0.1365787353066229,0.08888937344168586,0.12441521050605431,75.66192252831668,5,0.164031217449569,4
GIMAP4,-0.10143327680235424,0.06601917230832392,0.12443503310165926,48.9067850356357,5,0.16403843385818367,4
TNKS2,0.07906582918351383,0.0514705005232346,0.12450435973615703,83.2516379523223,5,0.16411090055387378,4
KLHL22,-0.1817164345011245,0.11833484029436249,0.12463349936150236,96.12914720819528,5,0.16426218177319518,4
EIF1AX,-0.19410076681807664,0.12645269596129954,0.1247918342769947,93.37945949409452,5,0.16445190195442114,4
CHMP4B,0.2533004897091636,0.16507068571405084,0.12490740438498804,96.06958960288547,5,0.16458522901442868,4
OSGIN1,0.09983444582797181,0.06509447545921895,0.12510707031045287,86.13786472578619,5,0.16481032816191488,4
PURB,0.020643484172102575,0.013459890683399093,0.12510256257672792,81.06415026235119,5,0.16481032816191488,4
CUTC,-0.16156752826838439,0.10545611113462884,0.1255019234718775,92.20405258834946,5,0.1653114401579103,4
NXF1,0.08446481746933115,0.055153283393798165,0.12565677460105418,63.48245539959226,5,0.16549634184784,4
HRH1,0.24348229979992425,0.15903033507173642,0.12575873692834527,91.55994218646038,5,0.16561155172962136,4
MATK,0.10423485717301231,0.06817947270673026,0.1263064698068117,88.16003977564458,5,0.16631370223813308,3
APOBEC3D,0.041796451384398046,0.02734307080217627,0.12636514782846797,74.1252506773901,5,0.16637180352125372,4
BTBD6,0.13141454659567164,0.08602334377841996,0.1265966146778459,96.4183107575337,5,0.16665735824471836,4
NECAB3,0.14804304824150202,0.09692119797687748,0.1266471915841363,87.50783823430785,5,0.16670474314218148,3
PLXNB3,-0.15335000845225064,0.10048564530956156,0.12698777429903219,92.38903670460581,5,0.16711456610872982,4
MOGS,0.0860940045175267,0.05641284846737112,0.12697456100393256,56.54657124630514,5,0.16711456610872982,3
FUBP1,-0.3095858619870916,0.20293991854524293,0.12713318549028907,95.56584376054303,5,0.1672866685687137,4
DCPS,0.11254863687542122,0.07379027699247821,0.1271966966423097,66.35191762703788,5,0.16735097663884044,4
USP42,-0.13119903656271537,0.08602786568055666,0.12724013307153914,90.39020487390124,5,0.16738886090608004,4
RPS7,-0.06821848806359046,0.04473662638299669,0.12728623619085488,76.66092891746271,5,0.16743024417602728,4
FAF2,-0.14099026315335375,0.09250956768679727,0.1274933687938542,96.00503243103246,5,0.1676834091177337,4
TTC7A,-0.17239096385574296,0.11323934680621447,0.12791909662070622,97.54738262252891,5,0.16822398626111967,3
TBC1D14,0.1408135835310918,0.09251881770337268,0.12800923510024576,95.81601998620542,5,0.16832316260248556,3
TRAPPC2,-0.08591831087048046,0.05645458983383797,0.12803382578221134,74.6680467355291,5,0.16833613528950434,4
PFDN2,0.11846651685644503,0.07786965726275413,0.12817359519550786,79.3156324312333,5,0.16850052211074584,3
CAPZA2,-0.14424363840500554,0.09482693788386816,0.12822843875749346,85.0371035227585,5,0.16855323811379386,4
ZFAND5,0.3833891077001166,0.2520790133199647,0.12828280690851024,98.49402477484904,5,0.1686053171508495,4
ASPRV1,0.32500955637406215,0.21381949768797348,0.12850636815832028,78.20841753984075,5,0.16887973339302417,4
CGREF1,0.08448435212624338,0.05558374112324716,0.1285242443643675,76.70681248678031,5,0.1688838116751091,3
PCNT,0.15303309876586038,0.10068895680977544,0.1285462132432127,88.70513187952432,5,0.16889326626783216,3
LRRC23,-0.16085909717859215,0.10587734104872568,0.12868782450517835,98.12756338634229,5,0.1690598953968282,4
UBA2,0.11212704588346817,0.07381255521692863,0.12874280523824577,79.86623532181113,5,0.16911269096675005,3
MID1,0.4959012261184867,0.3267789512488967,0.12912955594663633,99.23125749218843,5,0.1696012274335876,4
C6orf136,-0.13015032413562705,0.08577160102735183,0.12916426264472292,81.16363359791187,5,0.16962732344106515,4
APEX1,0.0591926414852194,0.03902874681441721,0.12935706382784673,73.48706535184645,5,0.1698610100712088,3
BAIAP3,-0.07623099798783864,0.050266480082704006,0.12938351588801522,84.34767869612891,5,0.1698762321846549,4
ETV2,-0.10241575564879904,0.06754699902907647,0.12946506179804174,90.30072558575543,5,0.16996377887864184,4
SENP5,0.3497393621918507,0.23068087679612537,0.129489591435636,97.31060525696738,5,0.16997646219912627,2
ATXN7L2,0.014189923564339879,0.009369379477410459,0.12989911856977154,83.6339655403643,5,0.17049445734668522,4
PDE4B,-0.22629921484517007,0.14945227018873708,0.12997751837113292,91.28741120179028,5,0.17057777408090824,2
CNOT3,-0.12414862938525346,0.08201837790790133,0.1301099556039218,68.67299139252563,5,0.1707319803103804,4
RNF31,0.10452196172479328,0.06905598339234217,0.1301316383597404,82.12776337614174,5,0.17074083435424678,3
SHISA4,-0.3451910842992204,0.22816174662675737,0.13029929669865847,99.40698814301494,5,0.17094119346557995,4
ORMDL1,-0.19612940083687294,0.12972075383917395,0.1305502953750315,92.3755758295066,5,0.17125082922861273,4
LRRC42,-0.04457864794503824,0.029495650919191794,0.13069588303247892,32.78627991520725,5,0.17142213570758363,3
MARK4,-0.13597481436839665,0.0899733815437779,0.1307175736993842,92.47414472489949,5,0.17143091689014112,4
SLC45A3,-0.1780274056587483,0.11786411125992625,0.13092959303036866,99.2575393167316,5,0.17168927592603517,3
PARD6B,0.15727282859179678,0.10415738900481734,0.13105525425192943,94.16364370239775,5,0.17183434643973589,3
LUC7L,-0.22108492284648942,0.1465317442886051,0.13135369155652965,90.19896809047493,5,0.17220589471034942,3
LARP4,0.41245512684480273,0.27339106364448146,0.13138479026617667,97.13578801071982,5,0.17222691461104594,3
KIFC3,0.2130083193137193,0.14123604870849576,0.1315103933043984,97.40892497610174,5,0.1723717973235362,4
PPP1CC,0.06681502047458653,0.04432983778525472,0.13175310569375132,83.3820595192488,5,0.17267012544892413,4
RASGEF1B,0.29397081580781864,0.1951393315853999,0.13194752645383234,97.61962679263037,5,0.1729051034411063,2
MEA1,0.1440103663713343,0.0956096410178198,0.13200745144750026,96.31276013968855,5,0.17296380343241524,4
NUP35,0.12413195456496746,0.08245443306971736,0.1322055299974536,80.5883235626319,5,0.17320348601087435,4
THSD4,-0.14785394314591022,0.09827733951249146,0.13246396816656736,87.06496637765602,5,0.17352218220238316,4
ID2,-0.12067726797834034,0.08023739948975411,0.13258066349571496,68.34648951721859,5,0.17365514952830127,4
PUF60,0.11445175092546006,0.07611733419641817,0.13267854500876486,90.67355238893407,5,0.17376344673389849,3
FAM98C,-0.16700934266123416,0.11110475285244609,0.1327951852674889,95.82454015023333,5,0.17389628384626954,3
CDC42,0.26185024695247233,0.17423797290428106,0.1328826002742638,97.78630191191992,5,0.17399082422808196,4
ELMOD3,-0.16181580127067047,0.10777762048907652,0.13325577499631525,91.05137037146562,5,0.1744594617221571,4
CRTAC1,0.033332461571232014,0.022214194207620913,0.13348419753091756,0.0,5,0.17473850293982016,4
IKBIP,0.1720527268412445,0.11471798419036063,0.1336691668834431,85.16750539869541,5,0.17496060405444488,4
VAMP1,-0.1611593873237489,0.10752121880827382,0.13390963352612495,94.26849482383972,5,0.17525528683121472,4
TMEM205,-0.21905810054803665,0.146223852512557,0.13410700978049106,97.6338979112957,5,0.17549351371458033,4
INTS5,0.14430031995892328,0.09633339396277746,0.13415241166730651,89.17451260362417,5,0.1755328339453643,4
SCP2,-0.114306182273429,0.07639039866976759,0.13456448613738203,92.30527840151943,5,0.17605186604744236,4
DDX27,0.10211310797514729,0.06825848182529932,0.13465969047293846,90.3537597484945,5,0.17613610772158267,4
WRN,-0.17591661636667286,0.11758894505524667,0.1346457779902297,95.46524267362474,5,0.17613610772158267,3
CEP250,-0.10786004829993832,0.07214310267226692,0.13489234095617486,96.4927793828647,5,0.17642023130202392,3
PTCH2,-0.13922540318634227,0.09313962813854484,0.13496584179242443,98.73823559678107,5,0.17649616831056922,3
ZC3H4,-0.11472648804889693,0.07676167864303951,0.13502402645949085,95.77283305681698,5,0.17655206113289482,3
ATXN1L,-0.148243079840618,0.09920708700854619,0.13510267716782365,94.30758194336278,5,0.17663469869425433,4
TNFRSF11A,0.21699506903240137,0.14527045208534653,0.13524577810414318,94.53278671445428,5,0.17680157064454716,3
ZNF684,-0.11549812046594049,0.07735634908509738,0.13541995956764974,93.43817246766068,5,0.17700903015977268,4
ARL10,-0.21503386790908283,0.1440277666105235,0.135436437460714,95.16704136807445,5,0.17701032960453666,4
HSPA13,0.17482749582907064,0.11711546732024833,0.1354950781739077,91.4312563861044,5,0.17706672767308104,3
MZF1,-0.1679181601960023,0.11250456722777524,0.13555625756419798,97.50412272660034,5,0.17712643004616657,3
CD320,-0.22718185921909148,0.15249340902726566,0.13628169771728227,95.47109767080082,5,0.17805398494902525,3
TAF15,-0.2371033991464218,0.15920125309113636,0.13640016608783534,90.34795244449224,5,0.17818840117885199,4
BLVRA,-0.14021989002690216,0.09416967972851846,0.13648390996596516,95.92298110342865,5,0.17827742901404406,4
TAF1A,0.1078780959444642,0.07246899410114366,0.1365899999460054,56.09341042358464,5,0.17837524324682816,3
POPDC2,-0.36525554635341656,0.24536181288873124,0.13658204517015116,99.30854069065904,5,0.17837524324682816,5
PTPN18,0.14982397455529714,0.10079063260440148,0.13715032809767003,93.64564785887868,5,0.1790865277912694,3
ADPRHL1,-0.1490810023815358,0.10029672913134895,0.13717349689771052,98.56433660882655,5,0.17909632441007614,4
TRIM47,0.09988221341688062,0.06720076844829863,0.1371930541795956,49.78921776452945,5,0.1791014040631651,4
USP30,-0.2964256085852106,0.19946926482319305,0.13726018458691214,98.77659264906445,5,0.1791481253793332,4
RHBDD2,0.1630338655702834,0.10970584489187345,0.13725264946618987,92.74028703260248,5,0.1791481253793332,4
BRAF,-0.29468236436386425,0.19848457836595854,0.13763357860772074,97.34489142081152,5,0.17961496240222186,4
GAS7,-0.25176491336621587,0.16962176424511974,0.13773665327014029,96.9654981513033,5,0.1797289601853948,3
ASB14,-0.06730327890202513,0.04536898646488489,0.13795105283182219,84.67341862387595,5,0.17996764075925953,3
FUT4,-0.0810619838852914,0.05464236641220923,0.13794145459266605,89.00622087521772,5,0.17996764075925953,4
KCNRG,0.26805302494200334,0.1807181010441462,0.13800373711996006,94.65681894464163,5,0.18001582870326147,3
TRMT61A,0.06051057283473678,0.040809068834644316,0.13813481388643023,75.59514514422638,5,0.18016625126636285,4
DGKQ,-0.1881889333168547,0.12695945753355306,0.13826692089456705,98.75939824048602,5,0.1803179830785638,3
PDPR,-0.2297882708001043,0.1550609238273052,0.13836091932085126,92.03286402694978,5,0.18041998741598855,4
CAPNS1,-0.1570665176212892,0.1061118654662645,0.1388205483350089,94.49648351109991,5,0.1809986893893501,4
P2RX4,0.0913981895646237,0.06176667156806879,0.13894448345008437,88.03636131149092,5,0.18113962080070298,4
PTPMT1,0.2189861149078214,0.14802978311573184,0.13904994452251285,97.92719732586849,5,0.18125643851554923,4
TSPAN3,-0.13064893940381758,0.08838220908023768,0.1393471152601875,95.58145853326559,5,0.18162310131734846,4
ADAD2,-0.1542119106717123,0.10433255636627854,0.1393862492382687,97.52871839125817,5,0.18163269135892943,3
VDR,0.12119744042000559,0.0819950847712337,0.13937936383154303,83.33987818459514,5,0.18163269135892943,3
PLXNB1,0.16496416374975012,0.11165301948545875,0.13954926947040325,82.58685056888328,5,0.1818243957813597,3
KRR1,-0.18866326172909928,0.12785664043006398,0.14005550041657333,94.08018415419546,5,0.18246318869085656,4
GIMAP2,0.15376404581483755,0.10424964699151201,0.14022333256382624,68.96585281246658,5,0.18266102300246828,3
DERL2,-0.1814691117626209,0.12305050721067955,0.14027894580239741,93.21695895585877,5,0.18271264764874184,4
PIGQ,-0.09287779900403455,0.06304128986569575,0.14067415117474047,94.16577934243853,5,0.18320652725331887,3
WDR36,0.30340561652198256,0.20602446843882938,0.14084061241057944,94.40020655208257,5,0.1833895767381083,4
NMB,0.1736077243417816,0.11788837510849161,0.14084678829256392,81.64690349555427,5,0.1833895767381083,3
GEMIN5,-0.15824666181765043,0.10749445651267982,0.14098364692670518,89.64788332035911,5,0.18354686842798013,4
SMC1A,0.13093179410705202,0.08902526651415846,0.14136517111743419,87.46626973811156,5,0.18402261856234428,4
RNMT,0.31884420839274935,0.21684031797153447,0.14145069914018604,98.82048258516497,5,0.18411299015946792,2
ANPEP,-0.20878965040181874,0.14202456364826113,0.14153593195637604,94.11228021398354,5,0.18420295698147665,4
CEACAM1,-0.3424693868552059,0.23317315577904374,0.1419048992200549,89.50001719740115,5,0.18466212952574473,3
MSN,0.1425207630079465,0.09707141269616995,0.14204846390895187,98.21216547872733,5,0.18480687827553632,3
LDB1,-0.24007000268803114,0.16350702326073752,0.14203497235872553,97.6514330121675,5,0.18480687827553632,4
SLC35A2,0.10371735295967241,0.0706712980565002,0.14221230832182852,80.34631459608732,5,0.18499898824933358,4
TCIRG1,0.19187732779106592,0.13075469583045704,0.14225087587480578,86.62698770486176,5,0.18502810479016724,3
BAALC,-0.2281026731855107,0.15545655831964603,0.1422922508179416,99.48590147603367,5,0.18506086591020576,4
RBMXL1,0.1564108689584148,0.10660382907755289,0.14231724128570677,89.91243013648435,5,0.18507231286295073,4
NR2C1,-0.21589675360552912,0.1472142985135245,0.1424992051577585,95.3476587148055,5,0.18527872206860674,4
RASGEF1A,-0.11602755768591382,0.07912040119822564,0.14252075992884317,93.1630234912383,5,0.18527872206860674,3
MOV10,-0.18763967548834287,0.12795467754641474,0.1425245872875549,96.14249981275233,5,0.18527872206860674,4
DGCR6,-0.2158285454188763,0.14718643730095246,0.1425497912812208,96.27182773030928,5,0.1852904165920314,4
RPS10,-0.09162552563506873,0.0624889809883194,0.14257558399165005,97.77315612028332,5,0.18530287360078937,4
PITRM1,0.13316842057180758,0.09090089005847468,0.14292506984056175,90.0333046779448,5,0.18573597799446423,4
AGFG1,0.2784145747734063,0.1900752755470474,0.1429865318845691,97.02722443952747,5,0.18579472976862857,3
KIAA0319L,-0.08775638500083763,0.059923595907707135,0.1430652255849001,87.42450717239839,5,0.18587585622077257,3
COL1A1,-0.2455149603407325,0.16768735324541148,0.14316026313835573,95.25539380434739,5,0.18597819638610028,3
TSPAN9,-0.2570871052628605,0.17577562801599375,0.14358048985215421,98.85507456041199,5,0.18650291557661935,4
NUDT6,-0.15773259358768843,0.10786812013227348,0.14366653120724648,87.87809398050393,5,0.18659347702354487,4
SLC30A2,-0.18879283429848148,0.12918721340381115,0.14390858675050944,99.29903819389048,5,0.1868866254381261,2
P2RY11,0.052722893028506294,0.03608554391332281,0.14400089073050237,35.041930810585335,5,0.18698525475137473,3
TBL1X,0.13551569812299108,0.09276052964826245,0.14403744121187168,92.15507749990874,5,0.18701147392778159,3
CHST15,-0.19300777839985986,0.13216138056412433,0.14418163131275286,95.90603921401254,5,0.187177425524346,4
MTMR14,0.07949870761802902,0.0544559156984373,0.14432504861169404,87.95616305221358,5,0.18734233629259525,3
ELMOD2,0.2797055673159242,0.19165885801334734,0.14445701238561104,96.30289852776609,5,0.18749234395916273,3
MACC1,-0.22300874303848842,0.15304234199117925,0.14506939901397353,95.71492729352805,5,0.18826579288542916,3
BTBD1,0.10488394803191103,0.07205195852703047,0.14548358454901988,86.54543326834286,5,0.18878187724908005,4
CCDC59,0.16075263660699562,0.11047994395399528,0.14565844127442995,87.01507016467843,5,0.1889873227385408,4
ZFAND3,0.3797493214584189,0.26105313146019254,0.14575728610334915,99.36968334111701,5,0.18907564596542287,2
GNRHR2,-0.11473031364004978,0.07887013208129286,0.14575959306274244,97.87261244624395,5,0.18907564596542287,2
BCL2L2,0.12472132901067737,0.08575347139291828,0.1458306571706094,85.62231194162918,5,0.18914636632339535,4
ALKBH3,0.09938285419164572,0.06834300027164254,0.14589709763547143,90.92184133957385,5,0.18921107432430054,3
ACAD10,-0.12244701536792647,0.08421729615178121,0.145962547268351,95.65349486034508,5,0.18927448280079273,3
ETFDH,0.09962002098552203,0.06855818333650793,0.14620358446067483,67.12867682590566,5,0.18956554129005726,4
PACRGL,0.22183639371299008,0.1527382595373175,0.14639160700389287,94.69379614321099,5,0.1897878035006241,3
RNF8,0.08829928929867376,0.06080467644337587,0.14645177133586174,89.99755509256103,5,0.1898442737171529,3
DDX5,-0.30736479517692206,0.21173672302396587,0.1466026521109205,97.47806267511052,5,0.19001831280408651,4
KDELR2,0.29130669066821513,0.2007039624706434,0.14666163300071755,97.81593985284209,5,0.19007321034624225,3
POLD4,0.1547037092826649,0.10669866451993333,0.14708296852699188,88.98236225138879,5,0.1905976531626129,3
ADAT2,0.2898855344137001,0.1999529070788646,0.1471229353911332,92.19649492179464,5,0.19062783604119174,3
VWC2,0.026910156368340755,0.018574311297135118,0.14739804348868635,26.93421863373545,5,0.1909626510837106,4
TRAPPC10,-0.143534674627911,0.09910989951489572,0.14755063596832496,86.52273775137031,5,0.1911386821971548,3
MUCL1,-0.37899773273503823,0.2617567707363068,0.14764490811552156,96.20073371783478,5,0.19123913319472494,4
POLR2B,0.11309993535351211,0.07815090500891579,0.14784111137505795,95.2954876378668,5,0.19147157417465305,3
NRSN2,-0.2046937052348351,0.14145949572591912,0.14789333024472606,99.44183794496956,5,0.1915175069503521,5
RASSF1,-0.11120580289257616,0.07688920361051964,0.14808962018537453,93.75237286568084,5,0.1917499759835997,3
CD4,0.15164364725895507,0.10496680076886232,0.14854722923152952,73.70870910414352,5,0.19232071625989192,3
TAF9B,-0.2098350398508689,0.145254145439014,0.1485685288017098,93.948630681558,5,0.1923265112966987,4
G2E3,-0.35506827196679003,0.24582737721232104,0.14863197061590894,97.27025608627241,5,0.19238685327004879,4
STARD7,0.06366536261063306,0.04408861799198425,0.14873005460255273,78.7104942725138,5,0.19249201677984634,5
RAD54B,0.17118956389332735,0.11869548837816252,0.14922949407039576,95.38080075617289,5,0.19311654700167133,4
SLC16A11,-0.3477104917793492,0.2413423802631312,0.14965947212985498,99.29371272278057,5,0.19365105663706872,4
PPP2R5A,-0.1259013413069321,0.08739632042486956,0.14970353565513106,93.76666431643052,5,0.19368614979735835,4
PERP,0.26496160626162873,0.18394755094948517,0.14974880088528875,96.58750940211385,5,0.19372278960287664,2
RAP1GDS1,0.22279378814253153,0.15469936847091176,0.14981857967791745,97.1343262995383,5,0.19379112954038835,4
SCARA3,-0.17947351903910858,0.12464708509232786,0.14990890273577984,95.14429454424243,5,0.19388602512449768,4
PCDHB8,-0.18393368608094102,0.12776930885775245,0.14998727074679508,99.63752908987692,5,0.19396543882096848,3
ZNF687,-0.1414256978324605,0.09826558387345942,0.1500884766730861,96.46681225299018,5,0.1940743654933515,4
SCUBE1,-0.31260587086429076,0.2174150771368311,0.1504823596578857,99.67245091665885,5,0.1945616755947692,4
SNRPB2,0.16382976811336378,0.11396264728947561,0.150554889187698,96.7553526342332,5,0.1946334381085337,4
ZW10,0.12397019862650013,0.08637138363798161,0.1511971701790653,80.57600278161917,5,0.19544166095511925,3
ZNF530,-0.14547366240908385,0.10137685429816856,0.15129306666969766,99.4189397761257,5,0.19554350912017907,2
CRNKL1,-0.1403484496645604,0.09783564082896674,0.15142023541720095,88.78772456467514,5,0.19568574850660653,4
